CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
1815,1,64,56,1,"8292 Miranda Crescent Suite 242
Kennedyland, MN 09565",Magazine features editor,Michaelfurt
1816,1,25,133,44,"3434 Taylor Club Apt. 649
East Jodichester, NE 30309",Chartered public finance accountant,Lake Walterberg
1817,1,50,85,15,"PSC 7337, Box 2087
APO AP 54541",Occupational psychologist,New Brenda
1818,0,19,173,15,"7759 Richard Lakes
West Benjamin, TX 57394",Bonds trader,West Mariomouth
1819,1,35,73,82,"7255 Thompson Turnpike Suite 447
Alexaport, CA 30596",Trade mark attorney,Robinsonberg
1820,1,50,79,69,"Unit 6358 Box 5896
DPO AA 03013",Horticultural therapist,Vanceborough
1821,1,66,164,27,"7643 Benjamin Extensions Suite 087
Valeriemouth, PA 44049","Psychologist, prison and probation services",Smithborough
1822,0,57,131,42,"1568 Teresa Well
Payneview, PA 60081","Accountant, chartered",South Johnfort
1823,0,70,69,67,"635 Ethan Motorway
Lake Darlene, VI 59213",Public house manager,West Alicestad
1824,1,33,121,3,"4124 Dawn Square Apt. 830
West Amandaberg, NM 63823","Psychologist, prison and probation services",Murrayville
1825,1,45,17,24,"4678 Patrick Wells
Bakerland, AL 28044",Astronomer,Huffland
1826,1,40,76,7,"PSC 4298, Box 4992
APO AA 70520",Trade union research officer,Pedroton
1827,1,49,105,10,"816 Hernandez Drives Suite 739
Savannahmouth, PR 03971",Financial adviser,North Brian
1828,1,66,87,81,"739 Munoz Brook Suite 833
East Michael, AL 89485","Surveyor, building control",Lake Joel
1829,0,53,60,52,"220 Claire Overpass
West Katieport, MH 41683",Clinical biochemist,Fergusonmouth
1830,0,18,158,46,"8820 Jessica Plaza
Christophermouth, MH 38745","Scientist, forensic",Kirkton
1831,0,64,35,70,"351 Russell Estates Suite 220
Kyleport, ND 40134","Surveyor, quantity",Kimton
1832,0,67,16,55,"05318 Michael Cliff Suite 490
Port Kenneth, UT 88433",Geoscientist,Theresahaven
1833,1,50,53,50,"PSC 4182, Box 9658
APO AP 08890",Patent examiner,Padillaside
1834,1,48,57,20,"354 Lewis Cove
Debramouth, NM 21003",Training and development officer,Williamfort
1835,0,42,60,88,"887 Jenny Islands Suite 846
Michaelport, ID 46902",Hydrogeologist,Harringtonville
1836,1,52,168,61,"93642 Ray Pine
Leefurt, VT 06602",Hospital pharmacist,East Kristina
1837,1,70,30,21,"9856 Calhoun Well
New Matthew, OK 71489",Accommodation manager,North Lauren
1838,1,37,200,38,"Unit 7500 Box 0215
DPO AE 92819",Commercial/residential surveyor,Brianmouth
1839,0,58,80,43,"19156 Michael Mews
South Katelynside, AK 08256",Warden/ranger,North Reginaldmouth
1840,1,30,126,34,"9718 Joseph Fords
South Philip, MA 78380",Materials engineer,North Adam
1841,0,35,115,38,"0189 Kirby Knolls Apt. 052
Josephberg, MN 69112",Stage manager,Jacquelineton
1842,0,56,156,64,"938 Pamela Course Suite 871
North Walterside, CT 49412",Social researcher,Kellychester
1843,1,55,180,55,"121 Hernandez Drive Apt. 251
Christopherland, NY 35560",Database administrator,Robertview
1844,0,38,119,21,"77137 Nguyen Shoals Apt. 646
West Gerald, OK 44244","Surveyor, building control",North Luisville
1845,0,62,171,33,"6225 Brooks Roads
Lucasfort, NE 89838",Community education officer,Gabrielburgh
1846,0,24,190,88,"036 Misty Flat
Danielberg, NC 36545",Child psychotherapist,Alexanderfurt
1847,1,57,171,21,"260 Jill Turnpike Apt. 414
Port Timothychester, WI 60362",Armed forces operational officer,Sanchezport
1848,0,59,196,57,"503 William Green Suite 541
Johnnychester, AK 21325","Production designer, theatre/television/film",Lake Kennethhaven
1849,0,38,159,89,"270 Theresa Ports
Lisaton, SC 71825","Research officer, political party",Figueroachester
1850,1,51,59,91,"03903 Ruth Glen
Shannonton, CT 11859",Control and instrumentation engineer,Matthewton
1851,0,29,103,20,"19025 Craig Roads
Dayville, AL 78955","Education officer, environmental",South Jill
1852,1,70,73,27,"6702 Gutierrez Lock
Sheltonshire, UT 45745",Quarry manager,Samanthachester
1853,0,70,166,24,"42196 Cindy Courts
Moorefort, NE 52870",Radio producer,North Gregory
1854,1,62,19,98,"74232 Sarah Islands
Patelmouth, OK 61267",Advertising account planner,Bobbyside
1855,1,38,39,87,"7784 Sarah Pike
Craigside, ME 78259",Mining engineer,East Jorgeport
1856,1,37,170,29,"98850 Huffman Drives
East Brandon, FM 49196","Accountant, chartered",Gomezside
1857,0,24,154,34,"3136 Hernandez Flats Suite 350
Charlesfort, WI 77183","Designer, jewellery",New Cynthiaview
1858,1,49,52,21,"PSC 6015, Box 2919
APO AP 58888",Media buyer,South Christopherstad
1859,0,26,44,81,"Unit 8326 Box 8583
DPO AE 63772",Advice worker,New Amyhaven
1860,1,70,103,61,"0089 Parker Ramp Suite 160
South Toddton, ND 94677",Metallurgist,Rosalesland
1861,0,19,122,22,"498 Emily Island
Lake Robertbury, AR 11409",Best boy,Schultzport
1862,1,45,152,98,"3970 Guzman Freeway
Amandaville, AS 27611",Product manager,Perezchester
1863,0,63,138,66,"3294 Janice Inlet
Edwardshire, PW 91690",Electrical engineer,Trevorstad
1864,0,60,37,68,"6903 Curry Cove
Lake William, ND 67293",Holiday representative,West Shannon
1865,0,40,18,12,"344 Peck Grove Apt. 139
Ramirezfort, IA 89514","Embryologist, clinical",New Pamela
1866,0,26,76,49,"4486 Sara Land Suite 389
New Marissaville, NE 86844",Dealer,Fernandezside
1867,0,37,58,45,"08173 Haynes Overpass
Lake Jasonfurt, OR 20810",Furniture designer,Lake Nicholas
1868,0,29,196,100,"9941 Tina Burgs Apt. 564
New Mariamouth, IA 82363","Doctor, hospital",Ellisville
1869,0,61,62,24,"408 Eric Valley
New Jenniferview, VT 62000",Health visitor,South Christian
1870,0,44,196,71,"47392 Shelton Islands Suite 718
Huertaport, HI 43806",Minerals surveyor,Gibsonberg
1871,0,37,64,94,"79889 Hernandez Way Apt. 997
Courtneyberg, DE 42735",Drilling engineer,Larsonchester
1872,1,33,91,39,"656 Rice Walk
Janechester, VA 02092",Dealer,Brownport
1873,1,24,15,84,"71609 Robertson Manors Apt. 294
West Cynthia, IL 53651",Information officer,North Amandaton
1874,0,56,108,44,"USS Flores
FPO AP 33539","Engineer, technical sales",Kendratown
1875,0,55,79,77,"2209 Douglas Crescent
Jonathanmouth, DC 83223","Designer, textile",Lake Joseside
1876,0,42,37,23,"6881 Carla Via Suite 569
New Sarah, HI 08936",Futures trader,New Amberside
1877,1,45,76,80,"94626 Weaver Harbors
New David, AL 18252",Health and safety inspector,East Alicia
1878,1,35,37,51,"90293 Williams Road Apt. 916
Davidburgh, IN 43651","Librarian, academic",Lake Joann
1879,0,55,64,28,"418 Sean Centers Suite 881
North Amanda, WI 32609",Ecologist,Woodsshire
1880,1,41,140,67,"52349 Hudson Road Apt. 275
Port Brian, IN 45412","Surveyor, minerals",Ariasborough
1881,0,45,151,25,"PSC 4340, Box 6524
APO AE 71052","Programmer, systems",Steventown
1882,1,41,89,52,"0603 Perez Canyon
Reyesbury, NM 79102",Accounting technician,New Kimberly
1883,0,52,111,87,"2802 Tyler Ports
Weberville, ME 75822",Chiropractor,Collinsburgh
1884,0,59,113,83,"449 Melissa Fork Suite 076
East Heatherland, SD 18893","Designer, blown glass/stained glass",South Carly
1885,1,56,155,53,"0903 Maxwell Track
Michaelmouth, TN 71083",Industrial buyer,Gainesburgh
1886,0,64,39,36,"06843 Angela Harbor Suite 148
Judybury, NE 18808",Fisheries officer,Williamtown
1887,1,53,139,84,"28630 Jordan Springs
North Cynthia, MI 91811",Secretary/administrator,New Shannon
1888,1,24,70,73,"9246 Jeffrey Points
North Andrewberg, AZ 62521","Loss adjuster, chartered",Lake Brian
1889,1,47,83,45,"9704 Santos Place Apt. 288
New Kaylachester, PA 25360",Fine artist,Port Tyler
1890,1,23,174,7,"79440 Love Freeway Apt. 995
East Jamesberg, WV 05211",General practice doctor,Jonesland
1891,1,54,85,80,"3729 Julie Coves
West Robert, OR 80812","Investment banker, corporate",Lake Edward
1892,1,44,200,52,"7580 Brady Centers Apt. 481
Tylerside, IN 10001",Television production assistant,New Kristinport
1893,1,69,198,29,"40973 Gay Unions
Fletcherport, OK 97012",Physiological scientist,Lake Sarah
1894,0,66,111,49,"9609 Jacqueline Glen
East Leslieborough, MD 31239",Probation officer,Robinsonton
1895,1,70,46,23,"6959 West Isle Suite 659
South Tammy, MH 78674","Secretary, company",Munozburgh
1896,1,29,182,81,"2321 Diaz Courts
North Robertchester, NY 28651",Land/geomatics surveyor,West Johnathan
1897,0,58,106,1,"75285 Jeffrey Extensions Suite 297
Lake Lisafort, FM 31459",Podiatrist,Carlabury
1898,0,37,108,31,"4669 Carl Skyway Suite 760
Wattston, SC 68185",Orthoptist,South Patriciaview
1899,1,18,145,66,"9680 Anthony Plains
South Christine, PW 64279",Amenity horticulturist,Christinahaven
1900,1,47,176,92,"97450 Kevin Road Suite 806
New Lori, WA 11223",Public house manager,East Donna
1901,1,65,65,46,"PSC 2146, Box 7823
APO AE 70155",Secondary school teacher,Kimberlyville
1902,1,70,129,49,"680 Laurie Walks Suite 011
Wellsberg, NC 77349",Solicitor,Carriefurt
1903,0,47,52,20,"269 Barron Springs Apt. 967
East Lorihaven, IA 53797","Programme researcher, broadcasting/film/video",West Christopher
1904,0,58,189,51,"PSC 7830, Box 8244
APO AA 30983",Recruitment consultant,Tranmouth
1905,0,29,67,63,"66534 Patricia Forge Suite 804
Scottview, MN 78653",Osteopath,East Scott
1906,1,23,86,3,"USNS Lindsey
FPO AP 01840","Scientist, clinical (histocompatibility and immunogenetics)",Camposberg
1907,1,41,172,85,"167 Daniel Springs
Lisastad, CO 17377",Manufacturing engineer,Toddville
1908,0,56,16,16,"5834 Rice Hills
Jameshaven, NC 05639",Clinical biochemist,Aliciatown
1909,1,34,188,42,"596 Aaron Springs Apt. 634
Millsbury, WY 52657",Catering manager,Maxwellchester
1910,0,50,59,22,"7672 Olson Dam
New Stephanie, WI 94448","Accountant, chartered",West Kevinton
1911,0,53,133,10,"719 Heidi Lane
East Justinmouth, NH 82482","Doctor, hospital",Woodfurt
1912,1,50,55,52,"69006 Evan Mills Suite 865
South Terri, FL 25469","Accountant, chartered public finance",Danieltown
1913,1,38,136,22,"USNS Walker
FPO AA 32925",Mining engineer,West Johnview
1914,1,47,22,70,"865 Thomas Ports
Nicholasfurt, OK 33179",Archaeologist,Williamfurt
1915,0,38,114,56,"4030 Arias Courts Suite 470
West Sandramouth, AL 64774",Customer service manager,New Debraville
1916,0,47,124,67,"458 Thompson Divide Suite 049
Scottborough, ME 47871",Production engineer,Edwardshire
1917,0,29,89,29,"348 Galloway Dam Suite 319
East Angela, VT 05589",Regulatory affairs officer,New Joseph
1918,0,21,178,53,"893 Robert Highway Suite 463
Dixonhaven, OR 49069","Psychologist, counselling",Floydbury
1919,0,58,44,17,"PSC 4677, Box 1664
APO AE 30030",Mining engineer,New Kevin
1920,1,38,145,97,"636 Gardner Forges Suite 481
South Jeffrey, MS 64779","Designer, fashion/clothing",Port Staceystad
1921,0,33,45,50,"53453 Shawn Springs
New Kurtport, CA 10619",Physiotherapist,Bryanchester
1922,1,56,43,31,"46711 Day Walk Suite 097
Padillaberg, CO 47734","Surveyor, building control",Salasmouth
1923,1,43,119,85,"Unit 7269 Box 7978
DPO AP 83624",Futures trader,Fergusonmouth
1924,1,45,122,5,"787 Nancy Glens Apt. 848
South Bryan, LA 37158",Glass blower/designer,North Ariana
1925,1,22,52,35,"709 Brett Pass Apt. 279
New Dawn, GU 84334",Customer service manager,Perezberg
1926,0,42,22,70,"44735 Lara Rapids
North Tanya, SC 81859",Cartographer,Lynnside
1927,1,24,184,80,"16156 Lopez Port
Olsonborough, TX 21746",Public affairs consultant,Amandafort
1928,0,70,38,82,"11921 Chris Path Suite 396
Rebekahville, GU 87321","Pharmacist, hospital",Miachester
1929,1,41,31,62,"73403 Anthony Road Suite 018
Marcusville, RI 72208",Immunologist,Joanneport
1930,0,20,32,44,"0212 Courtney Spurs
East Jonathan, ID 44013",Herpetologist,East Jimtown
1931,0,45,125,40,"Unit 4991 Box 5540
DPO AE 22944","Librarian, academic",Port Paul
1932,0,53,100,9,"225 Blake Views Suite 993
North Cassandrafort, KY 26831",Advertising account planner,Port Jacob
1933,0,69,65,94,"827 Short Camp
South Brandonshire, ND 27033","Pharmacist, hospital",West Brittany
1934,1,22,191,76,"981 Lopez Falls
West Denise, TN 52867",Private music teacher,Nancyfurt
1935,0,39,172,75,"3894 Tucker Ville Apt. 121
Elizabethfort, AL 65072",Broadcast presenter,New Brentstad
1936,0,28,181,45,"028 Scott Road Suite 558
South Melindaland, MH 87138",Production engineer,Zimmermantown
1937,0,42,158,44,"72685 Christopher Throughway Suite 608
Bentleybury, ID 56785",Professor Emeritus,South Jameston
1938,1,36,50,63,"36599 Mary Hollow Apt. 965
Lanehaven, LA 73236",Chiropractor,North Andrew
1939,1,22,141,61,"73044 King Freeway
Port Seth, TN 29098",Investment analyst,Port Alishaland
1940,0,37,94,52,"2020 Tucker Radial
Tiffanyfort, NE 60399",English as a foreign language teacher,East Destiny
1941,1,66,32,17,"743 Olson Summit Suite 037
Chadville, ID 10808","Administrator, local government",North Jaredview
1942,1,66,98,25,"25343 Powell Key Apt. 615
West Jennifershire, PA 09403",Contractor,East Nicholeberg
1943,1,36,105,75,"456 Wilson Freeway Apt. 099
North Cindyberg, FM 50061",Holiday representative,Kellyfort
1944,0,50,159,44,"186 Nicholas Branch
Port Shannon, VI 63464",Medical secretary,Cynthiaview
1945,1,19,147,48,"28782 Curtis Shoal Apt. 080
North Isaac, NJ 28054",Writer,New Christopher
1946,0,39,178,80,"USS Reed
FPO AP 56334",Mental health nurse,New Amanda
1947,1,26,53,74,"343 Clark Plain
West Nicole, NH 39786",Information officer,Lake Stephaniechester
1948,1,58,29,65,"88256 Karen Mill
South Katherinetown, FL 56096",Armed forces logistics/support/administrative officer,East Michelle
1949,1,23,149,49,"419 Griffin Views Apt. 355
Butlerfurt, FL 02270",Regulatory affairs officer,Melissahaven
1950,0,24,195,26,"4474 Harris Crossing Apt. 476
West Cliffordborough, WY 81634",Recycling officer,Adamhaven
1951,0,27,38,66,"2869 Lawson Forks
Melodyhaven, MH 60177",Engineering geologist,Matthewhaven
1952,1,55,74,87,"8928 Moore Lake Apt. 005
South Troyborough, VI 49539",Agricultural consultant,Stephanieburgh
1953,1,67,66,89,"USNV Martin
FPO AE 02733",Adult guidance worker,Jeffreystad
1954,1,66,82,9,"99822 Gonzalez Tunnel Apt. 590
North Connor, FL 87977","Programme researcher, broadcasting/film/video",Kellerberg
1955,1,60,124,87,"1636 Ryan Inlet Apt. 279
Moonmouth, TN 44046",Surgeon,South Angela
1956,0,31,124,77,"PSC 1921, Box 2860
APO AE 09221",Advice worker,Alyssaport
1957,1,61,80,67,"15671 Brad Islands Apt. 103
Popestad, KY 37761","Surveyor, land/geomatics",West Jonathan
1958,1,59,30,70,"153 Arthur Mountain
East Cristian, WY 77230",Sales executive,Fitzgeraldville
1959,1,25,55,36,"2031 Janice Pike Apt. 946
Lake Matthew, NY 57771",Company secretary,East Melissa
1960,1,64,77,47,"USNV Allen
FPO AP 23271",Restaurant manager,South David
1961,1,28,195,4,"64288 Andrea Oval Apt. 699
Madisonshire, ME 37216",Audiological scientist,East Davidfurt
1962,0,38,185,62,"Unit 3779 Box 8221
DPO AE 99374",Clinical cytogeneticist,New Kevinville
1963,0,31,134,21,"78676 Diana Plain
Craigburgh, NH 82579",Learning disability nurse,South Jennifer
1964,0,28,125,84,"722 Thompson Burgs Suite 120
Crosbyhaven, IL 09970",Health and safety adviser,West Sean
1965,1,52,183,59,"470 Black Ford
West Anthonyburgh, IN 07624",Rural practice surveyor,New Kariburgh
1966,0,60,176,65,"347 Fernandez Extensions Suite 269
Christopherchester, MI 94780",Financial manager,Port Angelica
1967,0,51,52,9,"605 Michael Overpass
Bondborough, DC 37165",Social worker,Lisaside
1968,0,42,153,26,"17704 Timothy Expressway
East Meganview, AS 36625",Museum/gallery conservator,Fordview
1969,1,24,190,98,"971 Teresa Fork Apt. 103
Bruceview, WA 18908",Chief Operating Officer,West Danielle
1970,0,31,73,33,"34949 Mathews Via
Port Dawnton, NV 56575",IT trainer,Marioberg
1971,1,36,83,1,"317 Evans Brook Suite 410
New Nicholasburgh, WV 06133","Development worker, international aid",Lake Lindseyshire
1972,0,54,83,4,"05389 Allen Passage
Carolynfort, WV 78843",Bonds trader,Mariachester
1973,0,60,135,60,"5980 Robin Canyon
East Williamside, OK 80257",Materials engineer,Reginaldmouth
1974,0,25,96,45,"0901 Hall Point
South Maureen, VA 95584",Volunteer coordinator,Port Melissaland
1975,0,26,28,69,"6819 Larry Branch Apt. 757
South Matthewview, VI 91305","Surveyor, insurance",North Rebeccatown
1976,1,24,65,24,"8594 White Key Apt. 513
North Beckyland, OK 57042",Fine artist,Zimmermanshire
1977,1,45,57,61,"06178 Henry Burgs Apt. 998
New Annettestad, RI 56448",Software engineer,East Kimberlyton
1978,1,18,86,52,"USCGC Brown
FPO AP 38454",Surgeon,Donnahaven
1979,0,20,56,21,"0494 Navarro Divide
New Matthewtown, NJ 76726",Educational psychologist,Oscarstad
1980,0,48,49,47,"Unit 1092 Box 7407
DPO AP 13803",Financial manager,North Randy
1981,0,63,24,59,"6965 Alan Extension Suite 433
North Joanne, MP 29506",Occupational therapist,West Kathleen
1982,0,27,94,20,"44889 Melissa Lodge Suite 055
Lake James, CA 00569","Librarian, public",Whitestad
1983,0,32,56,80,"30005 Tate Plains Apt. 274
West Gregory, DE 87493","Engineer, electronics",Port Anthony
1984,1,58,32,48,"35723 Morse Streets Suite 922
Fergusonville, VT 05411",Geochemist,Berrytown
1985,0,47,23,3,"8433 Joshua Flat
Morenofort, MN 09118",Associate Professor,Justinfurt
1986,1,53,151,9,"978 Mary Light Suite 184
Woodsland, WY 69745",Artist,Port Zachary
1987,1,53,133,75,"644 Glen Villages Apt. 133
Richardsmouth, WY 34751",Naval architect,New Caitlinmouth
1988,0,34,162,59,"1252 Casey Drives Apt. 217
Frazierfort, UT 24425","Conservator, museum/gallery",North Lisa
1989,0,41,157,87,"891 Daniel Cape Suite 042
Port Territown, IN 22373",Quality manager,South Rebecca
1990,1,22,162,88,"801 Ashley Hill
Jasonton, CA 43067",Visual merchandiser,Port Jenniferstad
1991,1,44,154,30,"80697 Denise Drives
Elizabethmouth, WY 68329",Diplomatic Services operational officer,Port Dennisstad
1992,1,36,93,70,"30430 Larson Squares Suite 029
Port Matthew, NE 46335",Landscape architect,Lake Cindyville
1993,0,47,194,97,"281 Zachary Port Apt. 785
East Stevenstad, GU 78744",Drilling engineer,Carlsonport
1994,0,24,116,98,"Unit 0532 Box 6107
DPO AE 46481",Local government officer,East Natasha
1995,1,32,85,41,"18048 Katie Plaza Suite 672
Port Kimtown, MI 84123",Information officer,South Roy
1996,1,47,147,27,"4044 Hatfield Rapid Apt. 317
Michaeltown, TN 59697",Television production assistant,New Misty
1997,0,40,148,20,"9444 Eaton Causeway
Cummingsberg, KS 18694",Television/film/video producer,Grantbury
1998,1,23,51,74,"USCGC Harris
FPO AE 59288","Engineer, petroleum",West Julie
1999,0,62,116,91,"64850 Brenda Forest Suite 064
West Jessicabury, RI 24032","Surveyor, insurance",New Brianport
2000,0,51,45,10,"50862 Bender Junctions Apt. 197
South Joshua, DC 36845",Corporate investment banker,Millerport
2001,0,29,176,20,"915 Lindsey Pines Suite 436
East Lori, NC 51958",Radiation protection practitioner,Lake Desiree
